Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arr_date,booking_date
INN15862,3,0,2,1,Meal Plan 1,0,Room_Type 4,67,2018,4,3,Online,0,0,0,128.7,1,Canceled,2018-04-03,2018-01-26
INN16289,2,0,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,76.5,0,Canceled,2018-04-03,2018-01-20
INN17337,1,0,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,76.5,1,Not_Canceled,2018-04-03,2018-01-20
INN17395,2,0,2,3,Meal Plan 1,0,Room_Type 1,62,2018,4,3,Offline,0,0,0,76.0,1,Not_Canceled,2018-04-03,2018-01-31
INN18588,2,0,2,1,Meal Plan 1,0,Room_Type 1,7,2018,4,3,Online,0,0,0,101.0,0,Canceled,2018-04-03,2018-03-27
INN18815,2,2,2,1,Meal Plan 1,0,Room_Type 6,73,2018,4,3,Online,0,0,0,159.3,0,Canceled,2018-04-03,2018-01-20
INN19032,2,0,2,1,Meal Plan 1,0,Room_Type 4,67,2018,4,3,Online,0,0,0,109.8,1,Not_Canceled,2018-04-03,2018-01-26
INN19386,1,0,2,0,Meal Plan 1,0,Room_Type 1,80,2018,4,3,Online,0,0,0,81.9,0,Canceled,2018-04-03,2018-01-13
INN19920,1,0,2,1,Meal Plan 1,0,Room_Type 1,81,2018,4,3,Online,0,0,0,76.5,1,Not_Canceled,2018-04-03,2018-01-12
INN20391,2,0,2,4,Meal Plan 1,0,Room_Type 4,33,2018,4,3,Online,0,0,0,135.9,1,Not_Canceled,2018-04-03,2018-03-01
INN20408,2,0,2,1,Not Selected,0,Room_Type 1,95,2018,4,3,Online,0,0,0,76.5,0,Not_Canceled,2018-04-03,2017-12-29
INN20623,2,0,2,2,Not Selected,0,Room_Type 1,87,2018,4,3,Online,0,0,0,72.25,0,Canceled,2018-04-03,2018-01-06
INN20906,2,0,2,1,Meal Plan 1,0,Room_Type 1,20,2018,4,3,Offline,0,0,0,95.0,0,Not_Canceled,2018-04-03,2018-03-14
INN21170,2,0,2,4,Meal Plan 1,0,Room_Type 1,82,2018,4,3,Online,0,0,0,83.87,2,Not_Canceled,2018-04-03,2018-01-11
INN21580,2,0,2,1,Meal Plan 1,0,Room_Type 4,0,2018,4,3,Online,0,0,0,44.6,0,Canceled,2018-04-03,2018-04-03
INN22199,2,0,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,76.5,0,Canceled,2018-04-03,2018-01-20
INN22313,2,0,2,3,Meal Plan 1,0,Room_Type 1,53,2018,4,3,Offline,0,0,0,75.0,0,Not_Canceled,2018-04-03,2018-02-09
INN22495,2,0,2,2,Meal Plan 1,0,Room_Type 1,104,2018,4,3,Online,0,0,0,82.45,1,Not_Canceled,2018-04-03,2017-12-20
INN23117,2,0,2,1,Meal Plan 1,0,Room_Type 1,73,2018,4,3,Online,0,0,0,87.3,1,Not_Canceled,2018-04-03,2018-01-20
INN23840,2,0,2,4,Meal Plan 1,0,Room_Type 4,79,2018,4,3,Online,0,0,0,95.2,0,Canceled,2018-04-03,2018-01-14
INN24183,1,0,2,1,Meal Plan 1,0,Room_Type 1,72,2018,4,3,Online,0,0,0,87.3,0,Canceled,2018-04-03,2018-01-21
INN24754,2,0,2,0,Not Selected,0,Room_Type 1,88,2018,4,3,Online,0,0,0,85.5,1,Canceled,2018-04-03,2018-01-05
INN24953,1,0,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,72.0,0,Canceled,2018-04-03,2018-01-20
INN26740,1,1,2,1,Not Selected,0,Room_Type 1,6,2018,4,3,Offline,0,0,0,71.2,1,Not_Canceled,2018-04-03,2018-03-28
INN26802,2,1,2,0,Meal Plan 1,0,Room_Type 1,63,2018,4,3,Online,0,0,0,117.0,0,Not_Canceled,2018-04-03,2018-01-30
INN26939,2,0,1,0,Meal Plan 1,0,Room_Type 1,50,2018,4,3,Online,0,0,0,96.3,0,Canceled,2018-04-03,2018-02-12
INN27021,2,0,2,1,Meal Plan 1,0,Room_Type 1,55,2018,4,3,Offline,0,0,0,75.0,1,Not_Canceled,2018-04-03,2018-02-07
INN27493,2,2,2,1,Meal Plan 1,0,Room_Type 6,83,2018,4,3,Online,0,0,0,159.3,2,Not_Canceled,2018-04-03,2018-01-10
INN29208,2,0,2,4,Not Selected,0,Room_Type 1,67,2018,4,3,Online,0,0,0,80.75,0,Not_Canceled,2018-04-03,2018-01-26
INN30116,2,0,1,0,Meal Plan 1,0,Room_Type 1,89,2018,4,3,Online,0,0,0,96.3,0,Canceled,2018-04-03,2018-01-04
INN30188,2,1,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,94.0,0,Not_Canceled,2018-04-03,2018-01-20
INN30572,2,0,2,0,Meal Plan 1,0,Room_Type 1,18,2018,4,3,Online,0,0,0,101.0,0,Canceled,2018-04-03,2018-03-16
INN30951,1,0,2,1,Meal Plan 1,0,Room_Type 1,38,2018,4,3,Online,0,0,0,112.5,1,Not_Canceled,2018-04-03,2018-02-24
INN32681,1,1,2,4,Meal Plan 1,0,Room_Type 1,70,2018,4,3,Online,0,0,0,64.67,1,Not_Canceled,2018-04-03,2018-01-23
INN32802,2,0,2,2,Not Selected,0,Room_Type 1,87,2018,4,3,Online,0,0,0,72.25,0,Canceled,2018-04-03,2018-01-06
INN34196,2,0,2,2,Meal Plan 1,0,Room_Type 1,109,2018,4,3,Online,0,0,0,82.45,1,Not_Canceled,2018-04-03,2017-12-15
INN34840,2,0,2,1,Not Selected,0,Room_Type 1,67,2018,4,3,Online,0,0,0,85.5,0,Canceled,2018-04-03,2018-01-26
INN35509,1,0,2,1,Meal Plan 1,0,Room_Type 1,72,2018,4,3,Online,0,0,0,76.5,0,Canceled,2018-04-03,2018-01-21
INN00153,2,0,1,3,Not Selected,0,Room_Type 1,69,2018,4,4,Online,0,0,0,80.75,1,Not_Canceled,2018-04-04,2018-01-25
INN00449,2,0,3,5,Meal Plan 1,0,Room_Type 4,5,2018,4,4,Online,0,0,0,126.75,0,Canceled,2018-04-04,2018-03-30
INN00498,1,0,1,1,Meal Plan 1,0,Room_Type 1,5,2018,4,4,Online,0,0,0,95.0,1,Not_Canceled,2018-04-04,2018-03-30
INN00630,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Online,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN01330,2,0,1,3,Meal Plan 1,0,Room_Type 1,111,2018,4,4,Online,0,0,0,82.45,1,Not_Canceled,2018-04-04,2017-12-14
INN01834,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Online,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN02177,2,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,4,4,Online,0,0,0,61.0,1,Not_Canceled,2018-04-04,2018-03-29
INN02697,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,4,4,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-04,2018-03-30
INN02769,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,4,4,Online,0,0,0,63.49,2,Not_Canceled,2018-04-04,2017-12-12
INN02843,2,0,1,1,Not Selected,0,Room_Type 1,1,2018,4,4,Online,0,0,0,89.0,1,Not_Canceled,2018-04-04,2018-04-03
INN03125,2,0,1,3,Meal Plan 1,0,Room_Type 1,59,2018,4,4,Offline,0,0,0,80.75,0,Not_Canceled,2018-04-04,2018-02-04
INN03354,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Online,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN03551,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,4,4,Aviation,0,0,0,95.0,0,Canceled,2018-04-04,2018-03-30
INN03631,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Online,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN03952,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,4,4,Online,0,0,0,101.0,2,Not_Canceled,2018-04-04,2018-04-03
INN04584,2,0,1,5,Meal Plan 1,0,Room_Type 4,79,2018,4,4,Online,0,0,0,96.62,1,Canceled,2018-04-04,2018-01-15
INN04766,0,2,1,3,Meal Plan 1,0,Room_Type 2,147,2018,4,4,Online,0,0,0,6.0,1,Not_Canceled,2018-04-04,2017-11-08
INN05768,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Online,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN06041,2,0,1,0,Not Selected,0,Room_Type 1,6,2018,4,4,Online,0,0,0,89.0,0,Canceled,2018-04-04,2018-03-29
INN06711,2,1,1,3,Meal Plan 1,0,Room_Type 1,70,2018,4,4,Online,0,0,0,106.25,3,Not_Canceled,2018-04-04,2018-01-24
INN06855,2,0,1,3,Meal Plan 1,0,Room_Type 4,50,2018,4,4,Online,0,0,0,112.2,0,Canceled,2018-04-04,2018-02-13
INN06952,2,0,1,1,Meal Plan 1,0,Room_Type 1,66,2018,4,4,Online,0,0,0,105.3,1,Not_Canceled,2018-04-04,2018-01-28
INN07236,2,0,1,2,Meal Plan 1,0,Room_Type 1,68,2018,4,4,Online,0,0,0,96.3,1,Not_Canceled,2018-04-04,2018-01-26
INN08284,1,0,1,0,Meal Plan 1,0,Room_Type 1,7,2018,4,4,Online,0,0,0,95.0,0,Not_Canceled,2018-04-04,2018-03-28
INN08288,3,0,1,3,Meal Plan 1,0,Room_Type 1,59,2018,4,4,Offline,0,0,0,105.0,1,Not_Canceled,2018-04-04,2018-02-04
INN08447,2,0,1,5,Meal Plan 1,0,Room_Type 1,79,2018,4,4,Online,0,0,0,67.85,1,Not_Canceled,2018-04-04,2018-01-15
INN08767,1,0,1,1,Not Selected,0,Room_Type 1,48,2018,4,4,Online,0,0,0,107.1,1,Canceled,2018-04-04,2018-02-15
INN09262,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN09531,2,0,1,3,Meal Plan 1,0,Room_Type 1,64,2018,4,4,Online,0,0,0,99.45,1,Not_Canceled,2018-04-04,2018-01-30
INN09643,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN10027,2,0,1,4,Meal Plan 1,0,Room_Type 4,34,2018,4,4,Online,0,0,0,131.4,0,Canceled,2018-04-04,2018-03-01
INN10038,3,0,1,0,Meal Plan 1,0,Room_Type 1,36,2018,4,4,Online,0,0,0,150.3,2,Not_Canceled,2018-04-04,2018-02-27
INN10360,2,0,1,3,Meal Plan 1,0,Room_Type 1,70,2018,4,4,Online,0,0,0,90.95,2,Not_Canceled,2018-04-04,2018-01-24
INN10689,1,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,70.0,0,Canceled,2018-04-04,2017-12-24
INN10697,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,4,4,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-04,2018-03-30
INN11464,2,0,1,2,Meal Plan 1,0,Room_Type 1,83,2018,4,4,Online,0,0,0,84.9,1,Not_Canceled,2018-04-04,2018-01-11
INN11685,2,0,1,2,Not Selected,0,Room_Type 1,68,2018,4,4,Online,0,0,0,85.5,0,Canceled,2018-04-04,2018-01-26
INN11762,2,0,1,3,Meal Plan 1,0,Room_Type 1,111,2018,4,4,Online,0,0,0,82.45,1,Not_Canceled,2018-04-04,2017-12-14
INN11833,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN12517,2,0,1,3,Meal Plan 1,0,Room_Type 1,89,2018,4,4,Online,0,0,0,82.45,0,Not_Canceled,2018-04-04,2018-01-05
INN12898,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN13157,2,0,1,3,Meal Plan 1,0,Room_Type 2,147,2018,4,4,Online,0,0,0,96.5,1,Canceled,2018-04-04,2017-11-08
INN13335,2,0,1,2,Meal Plan 1,0,Room_Type 1,70,2018,4,4,Online,0,0,0,96.3,1,Not_Canceled,2018-04-04,2018-01-24
INN13493,2,0,1,4,Not Selected,0,Room_Type 1,67,2018,4,4,Online,0,0,0,80.75,0,Canceled,2018-04-04,2018-01-27
INN13644,2,2,1,2,Meal Plan 1,0,Room_Type 6,79,2018,4,4,Online,0,0,0,162.3,2,Not_Canceled,2018-04-04,2018-01-15
INN13698,2,0,1,3,Not Selected,0,Room_Type 1,72,2018,4,4,Online,0,0,0,61.21,1,Not_Canceled,2018-04-04,2018-01-22
INN15123,2,0,1,2,Meal Plan 1,0,Room_Type 4,19,2018,4,4,Online,0,0,0,101.27,1,Not_Canceled,2018-04-04,2018-03-16
INN15363,2,0,1,4,Meal Plan 1,0,Room_Type 1,75,2018,4,4,Online,0,0,0,87.55,1,Not_Canceled,2018-04-04,2018-01-19
INN15772,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN15847,2,0,1,1,Not Selected,0,Room_Type 1,46,2018,4,4,Online,0,0,0,107.1,0,Canceled,2018-04-04,2018-02-17
INN16379,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN16499,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,4,4,Online,0,0,0,69.53,1,Not_Canceled,2018-04-04,2018-01-16
INN17372,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN17553,2,0,3,5,Meal Plan 1,0,Room_Type 4,5,2018,4,4,Online,0,0,0,126.75,0,Canceled,2018-04-04,2018-03-30
INN17634,0,2,1,3,Meal Plan 1,0,Room_Type 2,91,2018,4,4,Online,0,0,0,73.74,0,Not_Canceled,2018-04-04,2018-01-03
INN18361,2,0,1,2,Meal Plan 1,0,Room_Type 1,88,2018,4,4,Online,0,0,0,90.3,1,Not_Canceled,2018-04-04,2018-01-06
INN18853,2,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,4,4,Offline,0,0,0,85.5,0,Not_Canceled,2018-04-04,2018-02-28
INN19696,3,0,1,2,Meal Plan 1,0,Room_Type 4,70,2018,4,4,Online,0,0,0,128.7,2,Not_Canceled,2018-04-04,2018-01-24
INN19708,1,0,1,1,Not Selected,0,Room_Type 1,20,2018,4,4,Online,0,0,0,89.0,0,Canceled,2018-04-04,2018-03-15
INN20290,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN20444,2,0,3,5,Meal Plan 1,0,Room_Type 4,5,2018,4,4,Online,0,0,0,126.75,0,Canceled,2018-04-04,2018-03-30
INN20625,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN20805,1,0,1,1,Meal Plan 1,0,Room_Type 1,13,2018,4,4,Offline,0,0,0,96.0,0,Not_Canceled,2018-04-04,2018-03-22
INN21076,2,0,1,2,Meal Plan 1,0,Room_Type 4,102,2018,4,4,Online,0,0,0,96.3,0,Not_Canceled,2018-04-04,2017-12-23
INN21421,1,0,4,10,Meal Plan 1,0,Room_Type 4,14,2018,4,4,Online,0,0,0,132.0,0,Canceled,2018-04-04,2018-03-21
INN21715,1,0,1,1,Meal Plan 1,0,Room_Type 1,13,2018,4,4,Offline,0,0,0,76.0,0,Not_Canceled,2018-04-04,2018-03-22
INN21968,2,0,1,2,Not Selected,0,Room_Type 1,87,2018,4,4,Online,0,0,0,79.5,1,Not_Canceled,2018-04-04,2018-01-07
INN22304,2,0,1,0,Not Selected,0,Room_Type 1,44,2018,4,4,Online,0,0,0,107.1,0,Canceled,2018-04-04,2018-02-19
INN22974,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN24184,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,4,4,Corporate,1,0,2,65.0,0,Not_Canceled,2018-04-04,2018-04-04
INN26003,2,0,1,3,Meal Plan 1,0,Room_Type 1,90,2018,4,4,Online,0,0,0,82.45,1,Not_Canceled,2018-04-04,2018-01-04
INN26107,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN26432,1,0,1,1,Meal Plan 1,0,Room_Type 1,66,2018,4,4,Online,0,0,0,99.9,0,Not_Canceled,2018-04-04,2018-01-28
INN26944,2,0,1,2,Meal Plan 1,0,Room_Type 1,56,2018,4,4,Offline,0,0,0,75.0,0,Not_Canceled,2018-04-04,2018-02-07
INN28125,2,0,1,4,Meal Plan 1,0,Room_Type 1,75,2018,4,4,Online,0,0,0,87.55,1,Not_Canceled,2018-04-04,2018-01-19
INN28565,2,0,1,2,Meal Plan 1,0,Room_Type 1,70,2018,4,4,Online,0,0,0,96.3,1,Not_Canceled,2018-04-04,2018-01-24
INN28686,1,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,70.0,0,Canceled,2018-04-04,2017-12-24
INN29284,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN29885,3,0,1,3,Meal Plan 1,0,Room_Type 4,64,2018,4,4,Online,0,0,0,130.05,3,Not_Canceled,2018-04-04,2018-01-30
INN30199,1,0,1,0,Not Selected,0,Room_Type 1,0,2018,4,4,Online,0,0,0,89.0,1,Not_Canceled,2018-04-04,2018-04-04
INN30397,2,0,1,3,Meal Plan 1,0,Room_Type 4,79,2018,4,4,Online,0,0,0,95.2,1,Not_Canceled,2018-04-04,2018-01-15
INN31341,2,0,1,3,Meal Plan 1,0,Room_Type 2,93,2018,4,4,Online,0,0,0,73.74,0,Not_Canceled,2018-04-04,2018-01-01
INN31758,1,0,1,1,Meal Plan 1,0,Room_Type 1,92,2018,4,4,Online,0,0,0,81.9,1,Canceled,2018-04-04,2018-01-02
INN31920,2,0,1,3,Meal Plan 1,0,Room_Type 1,119,2018,4,4,Offline,0,0,0,71.0,1,Not_Canceled,2018-04-04,2017-12-06
INN32510,2,0,1,3,Meal Plan 1,0,Room_Type 1,119,2018,4,4,Offline,0,0,0,71.0,1,Not_Canceled,2018-04-04,2017-12-06
INN33801,3,0,1,3,Meal Plan 1,0,Room_Type 1,70,2018,4,4,Online,0,0,0,121.55,2,Not_Canceled,2018-04-04,2018-01-24
INN34714,3,0,1,1,Meal Plan 1,0,Room_Type 4,1,2018,4,4,Online,0,0,0,137.0,1,Not_Canceled,2018-04-04,2018-04-03
INN34724,2,0,1,1,Not Selected,0,Room_Type 1,41,2018,4,4,Online,0,0,0,107.1,1,Canceled,2018-04-04,2018-02-22
INN35492,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2018-01-03
INN35565,1,0,1,0,Meal Plan 1,0,Room_Type 1,7,2018,4,4,Online,0,0,0,95.0,0,Not_Canceled,2018-04-04,2018-03-28
INN36141,1,0,1,1,Meal Plan 1,0,Room_Type 1,50,2018,4,4,Online,0,0,0,99.9,0,Not_Canceled,2018-04-04,2018-02-13
INN36157,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN36213,2,0,1,2,Meal Plan 1,0,Room_Type 1,101,2018,4,4,Offline,0,0,0,80.0,0,Canceled,2018-04-04,2017-12-24
INN00418,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,4,5,Corporate,1,0,1,89.0,1,Not_Canceled,2018-04-05,2018-03-31
INN00635,2,0,0,3,Meal Plan 1,0,Room_Type 4,35,2018,4,5,Online,0,0,0,131.4,1,Not_Canceled,2018-04-05,2018-03-01
INN01007,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,4,5,Online,0,0,0,95.0,1,Not_Canceled,2018-04-05,2018-03-28
INN01421,2,0,0,4,Meal Plan 1,0,Room_Type 1,103,2018,4,5,Online,0,0,0,84.58,1,Not_Canceled,2018-04-05,2017-12-23
INN01759,2,0,0,4,Meal Plan 1,0,Room_Type 4,78,2018,4,5,Online,0,0,0,97.33,0,Canceled,2018-04-05,2018-01-17
INN03424,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,4,5,Online,0,0,0,89.0,0,Not_Canceled,2018-04-05,2018-04-05
INN03650,2,0,0,1,Meal Plan 1,0,Room_Type 1,73,2018,4,5,Online,0,0,0,87.3,1,Not_Canceled,2018-04-05,2018-01-22
INN03767,3,0,0,3,Meal Plan 2,0,Room_Type 4,58,2018,4,5,Online,0,0,0,189.0,2,Not_Canceled,2018-04-05,2018-02-06
INN03914,1,0,0,3,Meal Plan 1,1,Room_Type 1,29,2018,4,5,Corporate,0,0,0,67.0,0,Not_Canceled,2018-04-05,2018-03-07
INN06415,3,0,0,4,Meal Plan 1,0,Room_Type 4,29,2018,4,5,Online,0,0,0,119.77,2,Not_Canceled,2018-04-05,2018-03-07
INN06603,2,0,0,1,Not Selected,0,Room_Type 1,11,2018,4,5,Online,0,0,0,68.53,1,Not_Canceled,2018-04-05,2018-03-25
INN06818,2,0,0,3,Meal Plan 1,0,Room_Type 1,86,2018,4,5,Online,0,0,0,90.3,1,Not_Canceled,2018-04-05,2018-01-09
INN07114,1,0,0,1,Not Selected,0,Room_Type 1,5,2018,4,5,Online,0,0,0,89.0,0,Not_Canceled,2018-04-05,2018-03-31
INN07186,1,0,0,3,Meal Plan 1,1,Room_Type 1,5,2018,4,5,Aviation,1,0,1,101.0,0,Not_Canceled,2018-04-05,2018-03-31
INN07221,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,4,5,Online,0,0,0,95.0,0,Canceled,2018-04-05,2018-03-28
INN08202,2,0,0,4,Meal Plan 1,0,Room_Type 1,83,2018,4,5,Online,0,0,0,84.58,1,Not_Canceled,2018-04-05,2018-01-12
INN08510,1,0,0,2,Meal Plan 1,0,Room_Type 1,95,2018,4,5,Online,0,0,0,72.8,0,Canceled,2018-04-05,2017-12-31
INN10018,2,0,0,4,Meal Plan 1,0,Room_Type 5,120,2018,4,5,Online,0,0,0,94.86,0,Canceled,2018-04-05,2017-12-06
INN10449,2,0,0,4,Meal Plan 1,0,Room_Type 1,62,2018,4,5,Online,0,0,0,99.45,1,Not_Canceled,2018-04-05,2018-02-02
INN10954,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,4,5,Offline,0,0,0,84.0,0,Not_Canceled,2018-04-05,2018-04-05
INN11266,2,0,0,4,Meal Plan 1,0,Room_Type 4,95,2018,4,5,Online,0,0,0,93.08,1,Not_Canceled,2018-04-05,2017-12-31
INN11435,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,4,5,Corporate,1,0,19,65.0,1,Not_Canceled,2018-04-05,2018-04-04
INN11546,2,1,0,2,Meal Plan 1,0,Room_Type 1,59,2018,4,5,Online,0,0,0,121.5,2,Not_Canceled,2018-04-05,2018-02-05
INN12703,2,0,0,3,Not Selected,0,Room_Type 1,86,2018,4,5,Online,0,0,0,79.5,1,Not_Canceled,2018-04-05,2018-01-09
INN12822,2,0,0,3,Meal Plan 1,0,Room_Type 1,124,2018,4,5,Offline,0,0,0,71.0,0,Not_Canceled,2018-04-05,2017-12-02
INN14409,1,0,0,1,Not Selected,0,Room_Type 1,8,2018,4,5,Online,0,0,0,89.0,1,Not_Canceled,2018-04-05,2018-03-28
INN15290,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,4,5,Corporate,1,0,7,65.0,1,Not_Canceled,2018-04-05,2018-04-04
INN18480,3,0,0,3,Meal Plan 1,0,Room_Type 1,54,2018,4,5,Offline,0,0,0,105.0,1,Not_Canceled,2018-04-05,2018-02-10
INN19168,2,1,0,3,Meal Plan 1,0,Room_Type 1,99,2018,4,5,Online,0,0,0,90.63,0,Not_Canceled,2018-04-05,2017-12-27
INN19473,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,4,5,Online,0,0,0,95.0,1,Not_Canceled,2018-04-05,2018-03-28
INN22150,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,4,5,Online,0,0,0,95.0,0,Not_Canceled,2018-04-05,2018-03-28
INN23076,2,0,0,4,Meal Plan 1,0,Room_Type 1,100,2018,4,5,Online,0,0,0,84.58,1,Not_Canceled,2018-04-05,2017-12-26
INN23932,3,0,0,4,Meal Plan 1,0,Room_Type 4,57,2018,4,5,Online,0,0,0,130.05,0,Canceled,2018-04-05,2018-02-07
INN23986,2,0,0,3,Meal Plan 1,0,Room_Type 4,16,2018,4,5,Online,0,0,0,129.33,0,Canceled,2018-04-05,2018-03-20
INN24195,3,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,4,5,Online,0,0,0,137.0,2,Not_Canceled,2018-04-05,2018-03-30
INN24733,2,0,0,3,Not Selected,0,Room_Type 1,70,2018,4,5,Online,0,0,0,85.5,0,Not_Canceled,2018-04-05,2018-01-25
INN25462,2,0,0,4,Meal Plan 1,0,Room_Type 1,33,2018,4,5,Offline,0,0,0,85.5,0,Not_Canceled,2018-04-05,2018-03-03
INN27215,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,4,5,Offline,0,0,0,84.0,0,Not_Canceled,2018-04-05,2018-04-05
INN27515,2,0,0,3,Meal Plan 2,0,Room_Type 4,58,2018,4,5,Online,0,0,0,153.0,1,Not_Canceled,2018-04-05,2018-02-06
INN27550,1,0,0,4,Meal Plan 1,0,Room_Type 4,8,2018,4,5,Online,0,0,0,92.17,1,Not_Canceled,2018-04-05,2018-03-28
INN28128,2,0,0,4,Meal Plan 1,0,Room_Type 4,8,2018,4,5,Online,0,0,0,92.17,2,Not_Canceled,2018-04-05,2018-03-28
INN28163,1,0,0,3,Meal Plan 1,1,Room_Type 1,29,2018,4,5,Corporate,1,0,2,67.0,0,Not_Canceled,2018-04-05,2018-03-07
INN29184,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,5,Corporate,1,3,3,45.0,1,Not_Canceled,2018-04-05,2018-04-03
INN29234,2,0,0,4,Meal Plan 1,0,Room_Type 5,120,2018,4,5,Online,0,0,0,94.86,0,Not_Canceled,2018-04-05,2017-12-06
INN30031,2,0,1,5,Meal Plan 1,0,Room_Type 4,13,2018,4,5,Online,0,0,0,130.33,0,Not_Canceled,2018-04-05,2018-03-23
INN30389,1,0,0,3,Meal Plan 1,0,Room_Type 4,42,2018,4,5,Online,0,0,0,131.4,0,Canceled,2018-04-05,2018-02-22
INN30405,1,0,0,1,Not Selected,0,Room_Type 1,2,2018,4,5,Online,0,0,0,89.0,2,Not_Canceled,2018-04-05,2018-04-03
INN30805,2,0,0,4,Meal Plan 1,0,Room_Type 1,75,2018,4,5,Online,0,0,0,88.83,0,Not_Canceled,2018-04-05,2018-01-20
INN33010,1,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,4,5,Online,0,0,0,81.9,0,Canceled,2018-04-05,2017-12-19
